the_geom,objectid,geocodig_m,uf,sigla,nome_munic,regiao,mesorregia,nome_meso,microrregi,nome_micro,shape_leng,shape_area,cartodb_id,created_at,updated_at
0106000020E61000000100000001030000000100000029000000FFB259F5B99E41C0FFF717CFA0011BC0FF5F8907949D41C0FE6F40D9940B1BC0FE98F04BFD9C41C0FEB76F7CED191BC0FF5A035B259C41C0FECF2FD80D1B1BC0FF49E5ED089B41C0FE6FEFE192231BC0FF6F55D9779941C0FE2FAB3E573B1BC0FF02CAA65C9941C0FE3727BD6F3C1BC0FEF8449E249541C0FEAF196EC0671BC0FF445F419A9541C0FE4F22895E661BC0FF90CB7F489741C0FE872232AC621BC0FEBC4D7FF69741C0FE5729CB10671BC0FECBCCCCCC9841C0FE9FB706B66A1BC0FEEBF0D7649941C0FE67E2E47E671BC0FFA2FCA4DA9B41C0FEC79673296E1BC0FE6CC5FEB29B41C0FED7BE0E9C731BC0FF13E3FC4D9C41C0FEC75CA791761BC0FF1704560E9D41C0FEA7B6627F791BC0FFDDC325C79D41C0FE3F739D467A1BC0FFDABA9BA79E41C0FE17B589937B1BC0FE13AE47E19E41C0FEEFB4C35F731BC0FFAE03E78CA041C0FE07069E7B6F1BC0FE3E6F2A52A141C0FED72E34D7691BC0FF1969A9BCA141C0FE67E2E47E671BC0FFB415FBCBA241C0FF0F359886611BC0FF9409BFD4A341C0FEF72B2B4D6A1BC0FF4B6C3EAEA541C0FE4FF5B9DA6A1BC0FFC242AD69A641C0FE6709F9A0671BC0FFA97D3A1EA741C0FEEFDBD781531BC0FFDCEA39E9A941C0FDCF307C444C1BC0FF22456458A941C0FF772BD9B1311BC0FF3285CE6BA841C0FFB7CB457C271BC0FFC3C9FD0EA941C0FEDF2CEC69271BC0FFB3C35F93A941C0FECF38622D1E1BC0FFE153008CAB41C0FF5FC746201E1BC0FF03DD5ED2AC41C0FDFFDC5ED2181BC0FE69BC7493A841C0FEEF2D73BA0C1BC0FEF86184F0A441C0FFDFE47E87021BC0FFC9F8F719A341C0FEA7F4A10B0A1BC0FFA3F78DAFA141C0FFFFDBBA9B071BC0FF550916879F41C0FF673480B7001BC0FFB259F5B99E41C0FFF717CFA0011BC0,92,2507101,25,PB,Itapororoca,Nordeste,2504,Mata Paraibana,25020,Litoral Norte,0.53322804861,0.01199841475,92,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E61000000100000001030000000100000031000000FF2AD49AE6D941C0FF675F07CE591DC0FF9D3C2CD4D641C0FED7291DAC5F1DC0FFF93F87F9D241C0FD7FFA96395D1DC0FFA47EDE54D041C0FE07A5BDC1571DC0FEEC08A705CF41C0FEA7506B9A571DC0FF81DDB06DCD41C0FD3FE73576691DC0FF4EFC1873C741C0FE0FAE47E17A1DC0FFDAD78173C641C0FF276475AB871DC0FF4FBD35B0C541C0FDC7E80E62871DC0FE61D68BA1C441C0FE8FD920938C1DC0FFAFDCD26AC441C0FE77A01518921DC0FFD85A5F24C441C0FEE7EA1C03921DC0FFA1923A01C541C0FE37B83B6B971DC0FF25DA5548C541C0FE67A774B09E1DC0FF39014D84C541C0FDF77DC685A31DC0FFC2B64599C541C0FE0F66DAFEB51DC0FEBC18CA89C641C0FFDF8711C2C31DC0FFACF54542C741C0FE978026C2C61DC0FFB6CCE9B2C841C0FD174B1FBAC01DC0FF260F0BB5CA41C0FE3765FCFBCC1DC0FF42C5387FCB41C0FE9789B0E1C91DC0FF47BF7D1DCC41C0FE1F1422E0D01DC0FFB6AF03E7CC41C0FE07FD135CCC1DC0FFF041CF66CD41C0FEAF24404DCD1DC0FE6FB1A206CF41C0FE6F8E01D9CB1DC0FE362D78D1CF41C0FF4FC1A8A4CE1DC0FF1F0725CCD041C0FF672A5261CC1DC0FECC018239D241C0FD973715A9D01DC0FE2FD3F6AFD441C0FE9FFB00A4D61DC0FF89C3995FD541C0FEA70D15E3DC1DC0FFF95C6DC5D641C0FD3743FF04D71DC0FF393602F1D641C0FEDF3FA4DFDE1DC0FF6F3D0AD7D741C0FEEFF8BD4DDF1DC0FF995AB6D6D741C0FDDF05D847E71DC0FE18FA27B8D841C0FD9798F562E81DC0FF2F5F5E80D941C0FF6743C538DF1DC0FF9B9D0C8EDA41C0FE07C2A38DE31DC0FFA42C431CDB41C0FFFFC9A65CE11DC0FE7FCF0F23DC41C0FD7F72A25DE51DC0FE4DAF9465DC41C0FD5FC18BBEE21DC0FF966E1283DC41C0FEF781397ADC1DC0FE71D712F2DD41C0FEC7D03FC1E51DC0FE343CBD52DE41C0FE7FEB51B8DE1DC0FF23068195DF41C0FD47CD1E68E51DC0FFB354DE8EE041C0FD9FD903ADE01DC0FF123FC6DCDD41C0FE2FD1AE42AA1DC0FFACF54542DB41C0FED7FDF15E751DC0FF7D87A240DB41C0FED7D6DD3C751DC0FF2AD49AE6D941C0FF675F07CE591DC0,93,2507200,25,PB,Itatuba,Nordeste,2503,Agreste Paraibano,25018,Itabaiana,0.65281392578,0.02000906305,93,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E6100000010000000103000000010000001A000000FFE1C281901843C0FEBFA65CE1FD19C0FFB7019F1F1643C0FF87F2936AFF19C0FF44F0BF951443C0FFB790D5ADFE19C0FF955643E21243C0FE87054CE0F619C0FEB124404D1143C0FECF429083121AC0FF0B8E92570F43C0FE9FD4EC81161AC0FF993DD00A1043C0FF6F3BC269211AC0FF9152D0ED1143C0FF67FAB31F291AC0FECC531D721343C0FEA7ADD85F361AC0FEFC7DC6851343C0FF7F4677103B1AC0FFD7B111881343C0FE3F3D44A33B1AC0FE036EDDCD1343C0FEEFB836544C1AC0FE0CF8FC301243C0FE07846401531AC0FFF6FC30421043C0FE1F91442F631AC0FE6A9A779C1243C0FEE78AE07F6B1AC0FF0AEA5BE61443C0FEF7CF61BE7C1AC0FEBA0512141743C0FF77CF0F23641AC0FE4B4A41B71743C0FE678B321B641AC0FF38234A7B1F43C0FECF4334BA631AC0FF0A0742B21C43C0FEFF07E6E8511AC0FE26D53E1D1B43C0FFEF4A5986381AC0FE0BA661F81843C0FEE7F5EE8F371AC0FF35A6272C1943C0FEFF46C9AB331AC0FFDAA2CC061D43C0FEE72FBB27EF19C0FE535227A01943C0FE7791D096F319C0FFE1C281901843C0FEBFA65CE1FD19C0,105,2508406,25,PB,Lastro,Nordeste,2501,Sertão Paraibano,25003,Sousa,0.52523780202,0.00834351285,105,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E61000000100000001030000000100000026000000FF106BF1299C41C0FD678A8EE4321DC0FFC1BB5CC49B41C0FFF739CC97371DC0FF82F57F0E9B41C0FE77E882FA361DC0FF9BA223B99841C0FD874F01303E1DC0FFD378E9269941C0FEDFC6F484451DC0FFDEBE0E9C9741C0FE7F7CD0B3591DC0FFDEF8DA339741C0FE9FFCA4DA671DC0FF612827DA9541C0FFFF29E3DF671DC0FE6BFFCA4A9341C0FDF7A84D9C7C1DC0FFDE8442049441C0FD57E15D2E821DC0FF74ABE7A49341C0FE8F218E75911DC0FFB38993FB9541C0FEC7F3E0EE8C1DC0FFC9F8F7199741C0FF8F9F54FB941DC0FF9920EA3E9841C0FFA7ADD85F961DC0FF3FBCAE5F9841C0FE3743FF04971DC0FE311B64929941C0FE0724287E8C1DC0FF0F5839B49C41C0FDB74D7FF6831DC0FF8C588B4F9D41C0FEBF3CF207831DC0FFCFB359F59D41C0FDFFBA61DB821DC0FEA78768749F41C0FE9FE8482E7F1DC0FFE3F21FD2A341C0FD7795438B8C1DC0FFDE2D90A0A441C0FF47401361831DC0FFE266B801A341C0FDDF82FA96791DC0FEE1C798BBA241C0FD5F9B1BD3731DC0FF68DE718AA241C0FE875DA27A6B1DC0FF83F068E3A041C0FD173CDA38621DC0FFBEB2D2A4A041C0FE8FD87C5C5B1DC0FEA106D330A041C0FE7F1F63EE5A1DC0FF1E7BBDFB9F41C0FE57764F1E561DC0FFFB87F4DB9F41C0FDC79B8A54581DC0FF439E245D9F41C0FECF722EC5551DC0FFF046E6919F41C0FEC76262F3511DC0FF3402F1BA9E41C0FEC7BD874B4E1DC0FF1C8A027D9E41C0FFE7FA05BB411DC0FF1C3867449D41C0FD0F213CDA381DC0FF37622D3E9D41C0FFC7920035351DC0FF45ACC5A79C41C0FD2F8AE596361DC0FF106BF1299C41C0FD678A8EE4321DC0,100,2507903,25,PB,Juripiranga,Nordeste,2504,Mata Paraibana,25021,Sapé,0.40689600729,0.00649265895,100,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E6100000010000000103000000010000003A000000FE502CB7B4A641C0FEC7CCCCCC2C1AC0FF9FDB4B1AA341C0FF176805862C1AC0FE881F63EEA241C0FFB7C58A1A2C1AC0FEBC13B35EA041C0FE3FEBA86A221AC0FFD7B628B39D41C0FEF7261422201AC0FF59F0A2AF9C41C0FEBF2E51BD151AC0FF35FDD98F9C41C0FE2751BD35101AC0FFBB9179E49B41C0FE1F5305A3121AC0FF4BF8A57E9A41C0FE07FD135C2C1AC0FF7E48BF7D9941C0FE571F9DBA321AC0FFF09881CA9841C0FE9F7D3A1E331AC0FFF996395D9A41C0FE3F03780B641AC0FF567380609A41C0FE3778B471641AC0FFB71E85EB9541C0FEEF0AD28C851AC0FFAB69DE719241C0FECFB628B3A11AC0FFEC940ED69341C0FEBF6C9049A61AC0FF77E926319441C0FE1FEEB1F4A11AC0FF0DB9196E9441C0FEDFC6F484A51AC0FF379CF9D59441C0FF1F79758EA11AC0FE739318049641C0FE1F84471BA71AC0FF00309E419741C0FE3F425BCEA51AC0FF5F5452279841C0FE4F82C5E1AC1AC0FF896CE7FB9941C0FE17649291B31AC0FF6A60AB049B41C0FE5F44696FB01AC0FFC9BE2B829B41C0FE4F518369B81AC0FF317216F69C41C0FE8F6E1283C01AC0FF146F641E9D41C0FE670D6C95C01AC0FFD8722EC59D41C0FE0F44DD07C01AC0FFDD6C73639E41C0FE1F5D33F9C61AC0FFA7C1340C9F41C0FE4FEC2FBBC71AC0FF27B34126A141C0FECF3D7958A81AC0FF48EF1B5F9F41C0FEF7C53368A81AC0FFA4F276849F41C0FEBF63062AA31AC0FFB3FD2B2BA141C0FE3FBF7D1D981AC0FFD517096DA141C0FE3731EBC5901AC0FFC793A46BA241C0FED76D179A8B1AC0FFE6F692C6A441C0FE8F9526A5801AC0FF3F2B3064A541C0FE178A027D821AC0FFE9A86A82A841C0FE3FE21E4B7F1AC0FF53185B08AA41C0FE7709DCBA7B1AC0FE2CAD86C4A941C0FEDFCF7EA4681AC0FF1E63EE5AAA41C0FE17B1169F621AC0FF59087250AA41C0FF1FCB10C75A1AC0FF332905DDAA41C0FE6FE40F065E1AC0FF2DA86F99AB41C0FE7F949F545B1AC0FF0082397AAC41C0FEEF673F52641AC0FF83B69C4BAD41C0FF2F80B740621AC0FF7D18213CAE41C0FE0F3E22A6641AC0FF8FD5AD9EAF41C0FE9FA5F276641AC0FF38CC9717B041C0FE6748DC63691AC0FE81A3E4D5B141C0FE37EDF0D7641AC0FFAD25E483B241C0FE57CEA5B84A1AC0FF0F363CBDB241C0FE6F4A07EB3F1AC0FF71DC291DB041C0FE07A14ACD1E1AC0FEC225C79DAE41C0FE472D5BEB0B1AC0FFF102ECA3AB41C0FF2FC82423271AC0FF79832F4CAA41C0FEE77B9BFE2C1AC0FE502CB7B4A641C0FEC7CCCCCC2C1AC0,94,2507309,25,PB,Jacaraú,Nordeste,2504,Mata Paraibana,25020,Litoral Norte,0.82368913796,0.0207252587,94,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E6100000010000000103000000010000001F000000FE245305A3E642C0FEC75CA791561AC0FF73594C6CE642C0FF5FA9BC1D611AC0FF5122895EEA42C0FEFFFDB7925D1AC0FEE4D022DBE942C0FEFF37842A551AC0FF5B1B2AC6E942C0FE879BE1063C1AC0FF97F56228EB42C0FE67861BF0391AC0FF6EF085C9EC42C0FF27F0DC7B381AC0FF38B4C876EE42C0FE2F6DFFCA2A1AC0FF33B56CADF342C0FE7FBA0F402A1AC0FE0EB40243F242C0FE1F965B5A0D1AC0FE73763238F242C0FE0724287E0C1AC0FFA921718FF142C0FF4FD8D30EFF19C0FF80734694EE42C0FE3FF0BF95CC19C0FF4E58E201ED42C0FEBF2FF5F3C619C0FFB78D06F0EA42C0FE9F18E76FC219C0FFBB00FBE8E842C0FEE7C03923CA19C0FF8CAF3DB3E842C0FE3F8AC8B0CA19C0FE01CFBD87E742C0FEE7A2AF20CD19C0FF27E8F692E642C0FEDFD495CFD219C0FEFBFB8C0BDF42C0FEBF8E8D40DC19C0FFC7022670DF42C0FE67D39FFDE819C0FF557DAEB6DE42C0FE17B62DCAEC19C0FF533541D4DD42C0FE17649291F319C0FE20718FA5DF42C0FF57764F1EF619C0FFEE332E1CE042C0FE2F936FB6F919C0FFD03AAA9AE042C0FE5F7094BC1A1AC0FF9BF4BEF1E142C0FECFD825AA371AC0FFE9C5504EE442C0FE4F8CF337411AC0FE9B11A5BDE542C0FF5F450DA6411AC0FEC5116BF1E542C0FEF7476DE2441AC0FE245305A3E642C0FEC75CA791561AC0,95,2507408,25,PB,Jericó,Nordeste,2501,Sertão Paraibano,25001,Catolé do Rocha,0.55074649897,0.01468528735,95,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E61000000100000001030000000100000042000000FF7E9A5AB66A41C0FEEF673F52641CC0FF241E50366941C0FE2FA6272C711CC0FFA6C64B376941C0FE3FF4328A851CC0FFF653E3A56741C0FECF817346941CC0FF739318046641C0FECF9942E7951CC0FF7662D68B6541C0FE87DAC4C99D1CC0FEA84885B16541C0FEBFAB730CC81CC0FE68C18BBE6641C0FEFFC48F31D71CC0FF8C976E126741C0FEAF9C4B71F51CC0FF0464AF776741C0FE879257E7F81CC0FF872991446741C0FDAF1E85EBF11CC0FF59F0A2AF6841C0FEF7092E56F41CC0FF2C3E05C06841C0FE07069E7BEF1CC0FF32D769A46941C0FEA72688BAEF1CC0FF25DA55486941C0FEAF0C71ACEB1CC0FF9F32FE7D6A41C0FEBFC342ADE91CC0FF048195436B41C0FE874E5DF9EC1CC0FF5526FC526B41C0FF17C84109F31CC0FE214A7B836B41C0FDCF872EA8EF1CC0FEA69196CA6B41C0FEAF45990DF21CC0FFD83D79586C41C0FFBF71A774F01CC0FE15BCE82B6C41C0FE1FBD6F7CED1CC0FE59F0A2AF6C41C0FEE7D24D62F01CC0FF8E31772D6D41C0FE0F3AAFB1EB1CC0FFCA28965B6E41C0FE87368E58EB1CC0FFF40B76C36E41C0FD2FEF3845E71CC0FF9A6D6E4C6F41C0FE7FF068E3E81CC0FEACBB79AA6F41C0FD2F328FFCE11CC0FF01B2D7BB7341C0FE6F11DF89D91CC0FF253108AC7441C0FE57423EE8D91CC0FE52CBD6FA7641C0FFA7EB17ECE61CC0FF64C22FF57741C0FE57423EE8D91CC0FF5FC8EA567B41C0FDCF56EC2FDB1CC0FFE4AE25E47B41C0FEE78B84B6DC1CC0FF77E926317C41C0FE875DA27ACB1CC0FED03AAA9A7C41C0FE9FCB6262B31CC0FF31164D677B41C0FE8784B69CAB1CC0FF8EBDDEFD7941C0FDFF9864E4AC1CC0FF08F4893C7941C0FE8F438B6CA71CC0FFF497DD937741C0FEEF065F98AC1CC0FE3346EBA87641C0FDAF702024AB1CC0FF2B9ACE4E7641C0FE377DCB9CAE1CC0FF0F0187507541C0FE4F2B137EA91CC0FF52E3A59B7441C0FE3FA33B889D1CC0FFA1CC06997441C0FD8FCFF23C981CC0FFBE3E3A757541C0FECF429083921CC0FFCB58349D7541C0FE7FF068E3881CC0FFE8B298D87441C0FE1FB85851831CC0FF357172BF7341C0FE1FA089B0811CC0FFFBC1C0737341C0FE2FAB3E577B1CC0FF8F662C9A7241C0FE7FFA96397D1CC0FF019A081B7241C0FE7704C58F711CC0FE85C43D967241C0FDA7A8C1346C1CC0FEE56F42217241C0FE272B4D4A611CC0FFEA6987BF6E41C0FD47A1F31A3B1CC0FF71F4F8BD6D41C0FED7CCAFE6401CC0FF2F2592E86D41C0FE971A2FDD441CC0FF29FBAE086E41C0FD1741F1634C1CC0FFC208E1D16E41C0FEE75F5969521CC0FE39E466B86D41C0FE0FC05B20611CC0FE3FD9942B6C41C0FEEF58FAD0651CC0FFB337F8C26C41C0FE77608E1E3F1CC0FE5F7138F36B41C0FE273E05C0381CC0FF048195436B41C0FE7FC0CAA1451CC0FFDF455F416A41C0FE671283C04A1CC0FF7E9A5AB66A41C0FEEF673F52641CC0,96,2507507,25,PB,João Pessoa,Nordeste,2504,Mata Paraibana,25022,João Pessoa,0.7900980357,0.01737908995,96,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E61000000100000001030000000100000020000000FED9166536C441C0FEEF285C8F821CC0FFB415FBCBC241C0FE1F965B5A8D1CC0FFE1361AC0C341C0FEBF9DD2C19A1CC0FF1222E010C641C0FED768006FA11CC0FE1834F44FC441C0FE77444C89A41CC0FF8893FB1DC241C0FE17680586AC1CC0FFD62AC1E2C041C0FEEF328AE5B61CC0FE3E87F9F2BE41C0FE6794BC3AC71CC0FFC94A9352C041C0FFE75A423EC81CC0FF8F2749D7C041C0FE874E5DF9CC1CC0FF7BD0B359C141C0FE37261939CB1CC0FE56AD4CF8C141C0FED7287975CE1CC0FF88027D22C341C0FFCF096822CC1CC0FF68300DC3C341C0FEEF6C567DCE1CC0FF1704560EC541C0FE0F868F88C91CC0FF2CAD86C4C541C0FE5F14CB2DCD1CC0FF61105839C841C0FEEFC264AAC01CC0FFD60DDB16C941C0FEEF4F70B1C21CC0FFF2E0EEACC941C0FE377E6FD3BF1CC0FF684DF38ECB41C0FE27E23B31CB1CC0FF25F73B14CD41C0FD6F5E6397C81CC0FF4139D1AECE41C0FD0F51DA1BBC1CC0FE955643E2CE41C0FE2F63D174B61CC0FEAE5582C5CD41C0FE3FA29751AC1CC0FF14DEE522CE41C0FDAFE9CF7EA41CC0FF2DC55565CF41C0FE678FA50F9D1CC0FF62062AE3CF41C0FE6709F9A0871CC0FFF4285C8FCE41C0FEEFAFAC34891CC0FE0A022B87CE41C0FD17115322891CC0FF458FDFDBC841C0FE9F8251497D1CC0FE4DCC7A31C441C0FE373602F17A1CC0FED9166536C441C0FEEF285C8F821CC0,97,2507606,25,PB,Juarez Távora,Nordeste,2503,Agreste Paraibano,25018,Itabaiana,0.42230615622,0.00676720705,97,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E61000000100000001030000000100000017000000FF3A1405FAC841C0FF97C37C79211AC0FFECCEDA6DC741C0FED79DB5DB2E1AC0FFF7F71917CA41C0FEBF073D9B351AC0FE79319413CD41C0FEFFBF78062D1AC0FF65666666CE41C0FFCFEBDD1F2F1AC0FEB5D100DECE41C0FE97100187301AC0FF95FF907ECF41C0FE47401361431AC0FF2683A3E4D141C0FE2782FFAD441AC0FF2F2AA913D441C0FE6F58A8354D1AC0FF822A357BD441C0FE8F1249F4521AC0FF02392861D641C0FE07C347C4541AC0FF0E92054CD841C0FE073B53E85C1AC0FE3897E2AADA41C0FEB739234A5B1AC0FFA730B610DC41C0FE37DEAB56461AC0FFCCDF8442DC41C0FEFF088A1F431AC0FEECEBC039DB41C0FEFFE175FD421AC0FF270AF489D841C0FE57670A9D371AC0FF5F7138F3D741C0FFC7798D5D221AC0FEEB2AA4FCD441C0FEA78BDB68001AC0FF57C51B99D341C0FE0F096D39F719C0FEA461F888D041C0FE2FCC9717001AC0FF9504A8A9C941C0FEC74065FC1B1AC0FF3A1405FAC841C0FF97C37C79211AC0,159,2512747,25,PB,Riachão,Nordeste,2503,Agreste Paraibano,25013,Curimataú Oriental,0.4200993031,0.007301201,159,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E61000000100000001030000000100000035000000FF900A630BDD42C0FF2F333333931DC0FFEA8B84B6DC42C0FE3F12BD8CA21DC0FFEB2AA4FCDC42C0FD272FC03EBA1DC0FF0C846401DB42C0FE3F46CEC2BE1DC0FF99559FABD942C0FD876B43C5D81DC0FE1756F146DA42C0FEDF2CEC69E71DC0FFEDE6A90EDD42C0FE1FDBF97E2A1EC0FF2F4278B4DD42C0FEEFD005F52D1EC0FF7A9BFEECDF42C0FE1F4F92AE391EC0FF7A9BFEECDF42C0FE0710CCD1431EC0FFD06F5F07DE42C0FEAF1F2922631EC0FF5D46B1DCDE42C0FE1FDF6C73631EC0FF31333333DF42C0FE6F4F1E166A1EC0FEDEDBF467DF42C0FE7F77B9886F1EC0FF0F5839B4E042C0FE77CAF8F7791EC0FE3A1405FAE042C0FE8F3446EB881EC0FF4594F606E342C0FF3F85B185801EC0FF428B6CE7E342C0FE6F6C04E2751EC0FEF53B1405E642C0FEFF5E984C751EC0FE8186FE09E642C0FEFF5E984C751EC0FFB545990DE642C0FE37959A3D701EC0FF468AC8B0E642C0FE6F4BAB21711EC0FE35548CF3E742C0FE57E674596C1EC0FFD3CF9B8AE842C0FEAF1F2922631EC0FF6353AEF0EA42C0FF1776A6D0591EC0FF2DA86F99EB42C0FE3F1CEBE2561EC0FFF102ECA3EB42C0FD179430D3561EC0FEE9E2361AEC42C0FE6FABE7A4571EC0FFDE4A766CEC42C0FFCF78E926511EC0FFE5357689EE42C0FF6F3C66A0521EC0FFB528B341EE42C0FD5F5DDC46431EC0FFF4285C8FEE42C0FEDFF17B9B3E1EC0FE2ED80DDBF242C0FE67F59CF43E1EC0FF39191C25F342C0FD274278B4311EC0FF2B7DE882F242C0FE8FF56228271EC0FFEA4CA1F3F242C0FD6FE09C11251EC0FF3D912749F342C0FEAF8993FB1D1EC0FF9E89B0E1F542C0FECF4CBED9E61DC0FE6948DC63F142C0FD0FF241CFC61DC0FF83083884EE42C0FD9FE8482EBF1DC0FE12799274ED42C0FDAFFC87F4BB1DC0FF4251A04FEC42C0FE3F8FDFDBB41DC0FEA2367172EB42C0FE27095053AB1DC0FE3F65FCFBE842C0FF3F908312A61DC0FF500FD1E8E642C0FEA79E93DE971DC0FF8E149161E542C0FE9FD4EC81961DC0FEC4F99B50E442C0FE6FE5B33C8F1DC0FFDAD78173E242C0FE0F096D39971DC0FE5CBA490CE242C0FF2F936FB6991DC0FF1C7233DCE042C0FE577C0A80911DC0FEA5CB6262DF42C0FE97030473941DC0FF9764E42CDC42C0FE0FADA3AA891DC0FF900A630BDD42C0FF2F333333931DC0,101,2508000,25,PB,Juru,Nordeste,2501,Sertão Paraibano,25007,Serra do Teixeira,0.81457814367,0.03301593815,101,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E61000000100000001030000000100000023000000FFEB647094E442C0FE8FB20C716C1AC0FF288C2D04E542C0FE3F9869FB771AC0FFF384251EE442C0FE57BF60378C1AC0FE2D34D769E442C0FE87BDDEFD911AC0FF81C5E1CCE742C0FE1F1422E0901AC0FF5F545227EC42C0FE8F94826E8F1AC0FE106BF129EC42C0FE8F94826E8F1AC0FED75F764FEE42C0FED776A1B98E1AC0FE82471B47F042C0FE0F0E8464811AC0FECB1E6805F242C0FEA79DEFA7861AC0FE9781CAF8F342C0FED73CD521771AC0FEE9CA6779F642C0FFDF4EE9607D1AC0FF3CEDF0D7F842C0FE9F272CF1801AC0FE64A032FEF942C0FF67B6B9317D1AC0FE7A2C7DE8FA42C0FE679A779C821AC0FF588121ABFB42C0FEA720CD58741AC0FF92A46B26FB42C0FEDFF21FD26F1AC0FFACF54542FB42C0FEFFA7A9656B1AC0FFC147C494FC42C0FE3FBB0A295F1AC0FFD0915CFEFB42C0FE270395F14F1AC0FFDC3CD521FB42C0FE7FB18520471AC0FFE24EE960FD42C0FE97D2C1FA1F1AC0FFB7533A58F742C0FED775FD821D1AC0FE4B840D4FF742C0FE4FE718901D1AC0FF943E7441F542C0FF97C37C79211AC0FF33B56CADF342C0FE7FBA0F402A1AC0FF38B4C876EE42C0FE2F6DFFCA2A1AC0FF6EF085C9EC42C0FF27F0DC7B381AC0FF97F56228EB42C0FE67861BF0391AC0FF5B1B2AC6E942C0FE879BE1063C1AC0FEE4D022DBE942C0FEFF37842A551AC0FF5122895EEA42C0FEFFFDB7925D1AC0FF73594C6CE642C0FF5FA9BC1D611AC0FF61B9A5D5E442C0FE178A027D621AC0FFEB647094E442C0FE8FB20C716C1AC0,102,2508109,25,PB,Lagoa,Nordeste,2501,Sertão Paraibano,25001,Catolé do Rocha,0.58958581111,0.0145157625,102,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E61000000100000001030000000100000021000000FF53185B08AA41C0FE7709DCBA7B1AC0FEB08009DCAA41C0FE3FA297518C1AC0FE4BBED9E6AA41C0FEAFFD2B2B8D1AC0FF6D9EEA90AB41C0FE776649809A1AC0FEB5EEE6A9AA41C0FE7709DCBA9B1AC0FF4AA60A46A941C0FEA769DE71AA1AC0FF1C7233DCA841C0FE57376C5BB41AC0FEA0D634EFA841C0FEC71DC4CED41AC0FF9348A297A941C0FF176D1CB1D61AC0FE86D7F50BAA41C0FEE7BA7EC1CE1AC0FF075053CBAA41C0FE170DE02DD01AC0FEAB8BDB68AC41C0FEAF28B341E61AC0FFC33D963EAC41C0FE57DC4603F81AC0FF8E6B43C5AC41C0FECFFBC6D7FE1AC0FE6F77D66EAF41C0FEC7069964E41AC0FF2C5BEB8BB041C0FEE76DFAB3DF1AC0FF1EEF552BB341C0FEF76F253BD61AC0FF55CF49EFB341C0FEA709A2EEC31AC0FFE4913F18B441C0FE2F75E5B3BC1AC0FFAC64C746B441C0FE575E807DB41AC0FF296F4738B541C0FE5F834C32B21AC0FF7E828B15B541C0FFDFE3DA50B11AC0FFF3DBD781B341C0FEE7C4AC17A31AC0FEE9E74D45B241C0FE4FAD4CF8A51AC0FEFFDD0209B241C0FED754A4C2981AC0FF0082397AB041C0FE4FAEF02E971AC0FE6488635DB041C0FEA708FEB7921AC0FF9230D3F6AF41C0FEEF7684D3821AC0FF604F3BFCAD41C0FE1F361FD7861AC0FE9B11A5BDAD41C0FE4F39B4C8761AC0FF90B3B0A7AD41C0FE4F302AA9731AC0FF54BC9179AC41C0FEF7DEA63F7B1AC0FF53185B08AA41C0FE7709DCBA7B1AC0,103,2508208,25,PB,Lagoa de Dentro,Nordeste,2503,Agreste Paraibano,25016,Guarabira,0.41829527375,0.00684954895,103,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
